"Method","Company #","Company","Address","Order #","Name","#","Last","Ship Date","Invoice Amount","Status"
"Montana Truck","874","Bendentree","3470 Hwy. 206, Columbia Falls, MT 59912","78424","  fin-tau  drawer (78372) #2","3","BOXES-Loaded in Truck 06/27/2022 11:30 AM","Jun 28,2022","568.05","Payment Needed"
"Montana Truck","874","Bendentree","3470 Hwy. 206, Columbia Falls, MT 59912","78426"," tau (78373)knotty alder","39","BOXES-Loaded in Truck 06/27/2022 11:30 AM","Jun 28,2022","1,829.11","Payment Needed"
"Montana Truck","874","Bendentree","3470 Hwy. 206, Columbia Falls, MT 59912","78373","tau pt gr","39","BOXES-Loaded in Truck 06/27/2022 11:30 AM","Jun 28,2022","2,057.49","Payment Needed"
"Montana Truck","874","Bendentree","3470 Hwy. 206, Columbia Falls, MT 59912","79683","fin-platky drawer","21","none","Aug 02,2022","2,137.36","Ship Order"
"Montana Truck","1057","Montana Woodworks and Custom Cabinetry","3959 Montana Highway 35, Building A, Kalispell, MT 59901","78572"," Jury (78517) drawer","23","BOXES-Loaded in Truck 07/01/2022 10:24 AM","Jul 05,2022","1,456.09","Payment Needed"
"Montana Truck","1057","Montana Woodworks and Custom Cabinetry","3959 Montana Highway 35, Building A, Kalispell, MT 59901","78517","Jury","81","DOORS-Loaded in Truck 07/01/2022 10:21 AM","Jul 05,2022","4,731.88","Payment Needed"
"Montana Truck","372","Amend Construction","15 Rabel Lane, Gallatin Gateway, MT 59730","78684","fin-Tina/Williams drawer","13","BOXES-Loaded in Truck 07/01/2022 10:23 AM","Jul 05,2022","917.41","Payment Needed"
"Montana Truck","451","4 Corners Millwork","16981 Frontage Road, Unit 5, Belgrade, MT 59714","78886","fin- Zellar (78864) drawers #2","2","BOXES-On Pallet 07/07/2022 10:44 AM","Jul 12,2022","198.10","Payment Needed"
"Montana Truck","451","4 Corners Millwork","16981 Frontage Road, Unit 5, Belgrade, MT 59714","78864","fin-Zellar drawers #1","10","BOXES-On Pallet 07/07/2022 10:44 AM","Jul 12,2022","797.25","Payment Needed"
"Montana Truck","451","4 Corners Millwork","16981 Frontage Road, Unit 5, Belgrade, MT 59714","79515","fin-Alpenglow - Kitchen/Pantry Remodel drawer","1","none","Aug 02,2022","63.38","Ship Order"
"Montana Truck","451","4 Corners Millwork","16981 Frontage Road, Unit 5, Belgrade, MT 59714","79517","fin-NVH Barn drawer","3","none","Aug 02,2022","244.86","Ship Order"
"Montana Truck","451","4 Corners Millwork","16981 Frontage Road, Unit 5, Belgrade, MT 59714","79519","fin-Shauer Condo drawer","23","none","Aug 02,2022","2,078.41","Ship Order"
"Montana Truck","171","Craftmaster Cabinets","4168 North Park Trail, Great Falls, MT 59405","78695"," fin-Glenn & Julian Bliss (76687) drawers","36","BOXES-On Pallet 07/08/2022 10:41 AM","Jul 12,2022","2,738.98","Payment Needed"
"Montana Truck","171","Craftmaster Cabinets","4168 North Park Trail, Great Falls, MT 59405","76687","Glenn & Julian Bliss","48","DOORS-On Pallet 07/06/2022 12:59 PM","Jul 12,2022","2,329.64","Payment Needed"
"Montana Truck","171","Craftmaster Cabinets","4168 North Park Trail, Great Falls, MT 59405","78977","fin-Glenn & Julian Bliss drawers add on","11","none","Jul 19,2022","819.41","Ship Order"
"Montana Truck","171","Craftmaster Cabinets","4168 North Park Trail, Great Falls, MT 59405","78974","Glenn & Julian Bliss Add on","14","DOORS-On Pallet 07/12/2022 01:12 PM","Jul 19,2022","722.76","Ship Order"
"Montana Truck","171","Craftmaster Cabinets","4168 North Park Trail, Great Falls, MT 59405","79373","Marmon Fireplace","4","none","Jul 26,2022","335.02","Ship Order"
"Montana Truck","242","Snowy Mountain Cabinets","4503 Crystal Lake Rd, Moore, MT 59464","79136","hickory doors samples","2","DOORS-On Pallet 07/07/2022 09:54 AM","Jul 12,2022","87.16","Payment Needed"
"Montana Truck","507","Moderne Cabinet","400 Huffman Ave., Great Falls, MT 59404","78909","fin-NORTH SLOPE UNIT 2 drawers (76968)","50","BOXES-On Pallet 07/08/2022 09:09 AM","Jul 12,2022","4,548.90","Payment Needed"
"Montana Truck","507","Moderne Cabinet","400 Huffman Ave., Great Falls, MT 59404","79065","fin-PLACID 2 drawer","5","none","Jul 19,2022","546.23","Ship Order"
"Montana Truck","507","Moderne Cabinet","400 Huffman Ave., Great Falls, MT 59404","79419","fin-North Slope Phase 3 drawer","50","none","Jul 26,2022","4,484.50","Ship Order"
"Montana Truck","811","Eash and Miller Woodworks","89 Business Park Rd., Eureka, MT 59917","78840","fin-Cake (78821) drawer","26","none","Jul 19,2022","2,450.05","Ship Order"
"Montana Truck","811","Eash and Miller Woodworks","89 Business Park Rd., Eureka, MT 59917","78821","Cake rustic hickory","6","DOORS-Solid Panel - Profiling 07/12/2022 08:22 AM","Jul 19,2022","477.76","Ship Order"
"Montana Truck","811","Eash and Miller Woodworks","89 Business Park Rd., Eureka, MT 59917","78845"," Cake (78821) knotty alder","43","DOORS-Solid Panel - Profiling 07/08/2022 08:32 AM","Jul 19,2022","2,650.77","Ship Order"
"Montana Truck","799","Futura Kitchen Cabinetry","288 Pronghorn #4, Bozeman, MT 59718","79010","fin-BROADDUS drawer","29","none","Jul 19,2022","2,883.02","Ship Order"
"Montana Truck","454","Crist Custom Cabinetry and Construction","C/O Kustom King, 3839 Greybull River Rd, Greybull, WY 82426","79230","fin- bennet island (79202) drawers","2","none","Jul 19,2022","141.02","Ship Order"
"Montana Truck","454","Crist Custom Cabinetry and Construction","C/O Kustom King, 3839 Greybull River Rd, Greybull, WY 82426","79202","bennet island","4","DOORS-On Pallet 07/12/2022 10:23 AM","Jul 19,2022","165.68","Ship Order"
"Montana Truck","919","Cody Custom Cabinets","1821, Cody, WY 82414","78995","fin-Schwann/bar ( 78933) drawers #1","2","none","Jul 19,2022","149.92","Ship Order"
"Montana Truck","919","Cody Custom Cabinets","1821, Cody, WY 82414","78997","fin-Schwann/bar (78933)  drawers #2","2","none","Jul 19,2022","242.42","Ship Order"
"Montana Truck","919","Cody Custom Cabinets","1821, Cody, WY 82414","78933","Schwann/bar","2","DOORS-Cutlisted - In Process 07/06/2022 09:59 AM","Jul 19,2022","81.46","Ship Order"
"Montana Truck","404","Dream Kitchens of Montana","124 Antrim way, florence, MT 59833","79234","store lane","61","DOORS-Solid Panel - Profiling 07/07/2022 01:16 PM","Jul 19,2022","2,726.32","Ship Order"
"Montana Truck","404","Dream Kitchens of Montana","124 Antrim way, florence, MT 59833","79236","fin-drawers ","16","none","Jul 26,2022","1,218.94","Ship Order"
"Montana Truck","693","Architectural Woodwork of Montana","106 Highway 2 East, Columbia Falls, MT 59912","78953","rk/lybeck","5","DOORS-Cutlisted - In Process 07/06/2022 09:59 AM","Jul 19,2022","318.64","Ship Order"
"Montana Truck","43","Nolans Fine Furniture","1734 Talbot Rd., Columbia Falls, MT 59912","79542","SMITH","108","DOORS-Cutlisted - In Process 07/08/2022 07:35 AM","Jul 19,2022","6,015.88","Ship Order"
"Montana Truck","43","Nolans Fine Furniture","1734 Talbot Rd., Columbia Falls, MT 59912","79300","London paint grade- sand thru finish on frame","74","none","Jul 26,2022","3,120.39","Ship Order"
"Montana Truck","43","Nolans Fine Furniture","1734 Talbot Rd., Columbia Falls, MT 59912","79326","  London (79300) select alder","15","none","Aug 02,2022","596.18","Ship Order"
"Montana Truck","43","Nolans Fine Furniture","1734 Talbot Rd., Columbia Falls, MT 59912","79327","  London (79300) knotty alder","24","none","Aug 02,2022","805.76","Ship Order"
"Montana Truck","462","Crown Creations Cabinetmakers","110 N N St, Livingston, MT 59047","78808","fin-Jack Creek-06A  drawer","51","none","Jul 20,2022","4,602.91","Ship Order"
"Montana Truck","462","Crown Creations Cabinetmakers","110 N N St, Livingston, MT 59047","78810","fin-Jack Creek-06A drawer","24","none","Jul 20,2022","3,602.84","Ship Order"
"Montana Truck","462","Crown Creations Cabinetmakers","110 N N St, Livingston, MT 59047","78811","fin-Jack Creek-06A drawer","3","none","Jul 20,2022","754.02","Ship Order"
"Montana Truck","462","Crown Creations Cabinetmakers","110 N N St, Livingston, MT 59047","79625","fin-Jack Creek-08C drawer","4","none","Aug 02,2022","950.00","Ship Order"
"Montana Truck","462","Crown Creations Cabinetmakers","110 N N St, Livingston, MT 59047","79623","fin-Jack Creek-08C drawer","30","none","Aug 02,2022","4,553.44","Ship Order"
"Montana Truck","462","Crown Creations Cabinetmakers","110 N N St, Livingston, MT 59047","79621","fin-Jack Creek-08C drawer","57","none","Aug 02,2022","5,578.26","Ship Order"
"Montana Truck","129","Montana Cabinets","7878 Rams Horn Ct, Missoula, MT 59802","79424","fin-Wiles (79376) drawers","8","none","Jul 26,2022","575.12","Ship Order"
"Montana Truck","129","Montana Cabinets","7878 Rams Horn Ct, Missoula, MT 59802","79425"," Wiles (79376) #2","1","none","Jul 26,2022","95.10","Ship Order"
"Montana Truck","129","Montana Cabinets","7878 Rams Horn Ct, Missoula, MT 59802","79376","Wiles #1","16","none","Jul 26,2022","810.82","Ship Order"
"Montana Truck","129","Montana Cabinets","7878 Rams Horn Ct, Missoula, MT 59802","79335","FIN-seth","1","DOORS-Solid Panel - Profiling 07/08/2022 06:39 AM","Jul 26,2022","80.42","Ship Order"
"Montana Truck","129","Montana Cabinets","7878 Rams Horn Ct, Missoula, MT 59802","79449","fin-Griffith (79435) drawers","4","none","Jul 26,2022","259.32","Ship Order"
"Montana Truck","129","Montana Cabinets","7878 Rams Horn Ct, Missoula, MT 59802","79435","Griffith","8","none","Jul 26,2022","345.68","Ship Order"
"Montana Truck","1070","brandner design","34 wildcat way, bozeman, MT 59718","79313","fin-HOH bath 103 21.31.06 drawer","6","none","Jul 26,2022","631.38","Ship Order"
"Montana Truck","1070","brandner design","34 wildcat way, bozeman, MT 59718","79314","fin-HOH bath 103 21031.06 drawer","2","none","Jul 26,2022","210.46","Ship Order"
"Montana Truck","1070","brandner design","34 wildcat way, bozeman, MT 59718","79321","fin-HOH bath 109 21031.08 drawer","3","none","Jul 26,2022","339.91","Ship Order"
"Montana Truck","1070","brandner design","34 wildcat way, bozeman, MT 59718","79322","fin-HOH bath 109 21031.08 drawer","7","none","Jul 26,2022","742.52","Ship Order"
"Montana Truck","1070","brandner design","34 wildcat way, bozeman, MT 59718","79323","fin-HOH closet 102 21031.05 drawer","4","none","Jul 26,2022","576.56","Ship Order"
"Montana Truck","1070","brandner design","34 wildcat way, bozeman, MT 59718","79324","fin-HOH closet 102 21031.05 drawer","8","none","Jul 26,2022","841.84","Ship Order"
"Montana Truck","1070","brandner design","34 wildcat way, bozeman, MT 59718","79336","fin-HOH bath 115 21031.10 drawer","2","none","Jul 26,2022","222.88","Ship Order"
"Montana Truck","1070","brandner design","34 wildcat way, bozeman, MT 59718","79337","fin-HOH bath 115 21031.10 drawer","5","none","Jul 26,2022","526.15","Ship Order"
"Montana Truck","1070","brandner design","34 wildcat way, bozeman, MT 59718","79453","fin-HOH Excer 112  21031.09 drawer","11","none","Aug 02,2022","1,157.53","Ship Order"
"Montana Truck","1070","brandner design","34 wildcat way, bozeman, MT 59718","79509","fin-HOH Excer 112 21031.09 drawer","8","none","Aug 02,2022","1,114.80","Ship Order"
"Montana Truck","687","Saints Custom Cabinets","127 Kinsman Dr., Stevensville, MT 59870","79715","fin-Gagnon drawer","17","none","Aug 02,2022","1,944.06","Ship Order"
"Montana Truck","179","Moore Custom Cabinets","205 Lane 7 1/2, Deaver, WY 82421","79601"," fin-cresta (79506) drawer","18","none","Aug 02,2022","1,199.15","Ship Order"
"Montana Truck","179","Moore Custom Cabinets","205 Lane 7 1/2, Deaver, WY 82421","79506","cresta","10","none","Aug 02,2022","919.84","Ship Order"
"Tri-Cities/Spokane Truck","388","Core Cabinet Production","2465 Stevens Drive, Richland, WA 99354","77318","FIN-COLTON doors","4","DOORS-Loaded in Truck 06/03/2022 01:59 PM","Jun 06,2022","373.82","Payment Needed"
"Tri-Cities/Spokane Truck","388","Core Cabinet Production","2465 Stevens Drive, Richland, WA 99354","78705","FIN-NEIL FIRE","4","DOORS-Loaded in Truck 07/08/2022 01:57 PM","Jul 11,2022","271.92","Payment Needed"
"Tri-Cities/Spokane Truck","388","Core Cabinet Production","2465 Stevens Drive, Richland, WA 99354","79495","More Mitch","2","DOORS-Cutlisted - In Process 07/11/2022 01:55 PM","Jul 25,2022","318.12","Ship Order"
"Tri-Cities/Spokane Truck","561","B&B Custom Carpentry","13090 TWETE RD., ATHOL, ID 83801","78613","Naval and White CV","2","PS-On Pallet 06/03/2022 02:28 PM","Jun 06,2022","170.00","Payment Needed"
"Tri-Cities/Spokane Truck","1053","Core Cabinet LLC","2465 Stevens Dr., Richland, WA 99354","77910","Mahaffey Fridge","1","DOORS-Loaded in Truck 06/03/2022 01:59 PM","Jun 06,2022","104.81","Payment Needed"
"Tri-Cities/Spokane Truck","1053","Core Cabinet LLC","2465 Stevens Dr., Richland, WA 99354","78419","Grey and Black Paint","2","PS-Finish Shipped 06/10/2022 01:40 PM","Jun 13,2022","107.70","Payment Needed"
"Tri-Cities/Spokane Truck","1053","Core Cabinet LLC","2465 Stevens Dr., Richland, WA 99354","79049","Stock","2","PS-On Pallet 06/17/2022 02:47 PM","Jun 20,2022","347.94","Payment Needed"
"Tri-Cities/Spokane Truck","1053","Core Cabinet LLC","2465 Stevens Dr., Richland, WA 99354","79129","Glaze Order","1","PS-On Pallet 06/23/2022 10:54 AM","Jun 27,2022","19.50","Payment Needed"
"Tri-Cities/Spokane Truck","1053","Core Cabinet LLC","2465 Stevens Dr., Richland, WA 99354","79180","  pigmented lacquer- Order (79129) (back ordered)","1","PS-On Pallet 07/11/2022 11:56 AM","Jul 12,2022","53.85","Ship Order"
"Tri-Cities/Spokane Truck","1053","Core Cabinet LLC","2465 Stevens Dr., Richland, WA 99354","78789","FIN-Gardner","3","DOORS-Finish- in process 07/11/2022 08:33 AM","Jul 18,2022","554.88","Ship Order"
"Tri-Cities/Spokane Truck","1053","Core Cabinet LLC","2465 Stevens Dr., Richland, WA 99354","79656","FIN-Winbarger","9","none","Aug 01,2022","772.74","Ship Order"
"Tri-Cities/Spokane Truck","514","ES Pro-Shield Painting and Flooring LLC","2461 Robertson Drive, Richland, WA 99354","77286","FIN-Grandridge S203","27","DOORS-Loaded in Truck 06/03/2022 02:00 PM","Jun 09,2022","1,129.07","Payment Needed"
"Tri-Cities/Spokane Truck","514","ES Pro-Shield Painting and Flooring LLC","2461 Robertson Drive, Richland, WA 99354","78106","FIN-Hana Osman","23","DOORS-Loaded in Truck 06/10/2022 01:40 PM","Jun 13,2022","1,445.12","Payment Needed"
"Tri-Cities/Spokane Truck","514","ES Pro-Shield Painting and Flooring LLC","2461 Robertson Drive, Richland, WA 99354","78361","FIN-Grandridge P302 ASAP Please","24","DOORS-Loaded in Truck 06/17/2022 02:38 PM","Jun 20,2022","1,254.23","Payment Needed"
"Tri-Cities/Spokane Truck","514","ES Pro-Shield Painting and Flooring LLC","2461 Robertson Dr., Richland, WA 99354","78716","FIN-ASAP PLEASE RV101","4","DOORS-Loaded in Truck 06/24/2022 01:14 PM","Jun 27,2022","158.77","Payment Needed"
"Tri-Cities/Spokane Truck","514","ES Pro-Shield Painting and Flooring LLC","Robertson Drive, Richland, AL 99354","78927","FIN-ASAP PLEASE L172","11","DOORS-On Pallet 06/28/2022 09:35 AM","Jul 11,2022","455.12","Payment Needed"
"Tri-Cities/Spokane Truck","514","ES Pro-Shield Painting and Flooring LLC","2473 Robertson Dr., Richland, WA 99354","79272","FIN-ASAP Hana 101","5","DOORS-Finish- in process 06/30/2022 01:50 PM","Jul 18,2022","278.08","Payment Needed"
"Tri-Cities/Spokane Truck","514","ES Pro-Shield Painting and Flooring LLC","2473 Robertson Dr., Richland, WA 99354","79669","FIN-Grandridge D303","26","DOORS-Cutlisted - In Process 07/12/2022 06:13 AM","Aug 01,2022","1,283.14","Payment Needed"
"Tri-Cities/Spokane Truck","676","Feser Custom Cabinets Inc","1617 s washington st suite B, Kennewick, WA 99337","77779","FIN-Houck (77648)","31","DOORS-Loaded in Truck 06/10/2022 01:40 PM","Jun 13,2022","2,340.11","Payment Needed"
"Tri-Cities/Spokane Truck","676","Feser Custom Cabinets Inc","1617 s washington st suite B, Kennewick, WA 99337","77648","Houck","20","DOORS-Loaded in Truck 06/10/2022 01:40 PM","Jun 13,2022","936.88","Payment Needed"
"Tri-Cities/Spokane Truck","676","Feser Custom Cabinets Inc","1617 s washington st suite B, Kennewick, WA 99337","78307","FIN-cooper wines","33","DOORS-Loaded in Truck 06/24/2022 01:15 PM","Jun 27,2022","3,710.50","Payment Needed"
"Tri-Cities/Spokane Truck","130","Mohler Hardwoods and Woodworks","1850 Cottonwood Drive, Pasco, WA 99301","78378","fin-Nathan Bauman (78224) drawers","14","BOXES-Loaded in Truck 06/17/2022 02:40 PM","Jun 20,2022","1,314.01","Payment Needed"
"Tri-Cities/Spokane Truck","130","Mohler Hardwoods and Woodworks","1850 Cottonwood Drive, Pasco, WA 99301","78379"," Nathan Bauman (78224) pt grade","12","DOORS-Loaded in Truck 06/17/2022 02:37 PM","Jun 20,2022","281.13","Payment Needed"
"Tri-Cities/Spokane Truck","130","Mohler Hardwoods and Woodworks","1850 Cottonwood Drive, Pasco, WA 99301","78224","Nathan Bauman","7","DOORS-Loaded in Truck 06/17/2022 02:37 PM","Jun 20,2022","774.51","Payment Needed"
"Tri-Cities/Spokane Truck","537","Premier Woodworks LLC","90 A W Canal Dr., Kennewick, WA 99336","78439","fin-LION drawers","2","BOXES-Loaded in Truck 06/17/2022 02:39 PM","Jun 20,2022","117.81","Payment Needed"
"Tri-Cities/Spokane Truck","537","Premier Woodworks LLC","90 A W Canal Dr., Kennewick, WA 99336","78073","fin-Munsey Coopers drawer","8","BOXES-Loaded in Truck 06/17/2022 02:40 PM","Jun 20,2022","621.47","Payment Needed"
"Tri-Cities/Spokane Truck","537","Premier Woodworks LLC","90 A W Canal Dr., Kennewick, WA 99336","78074","fin-cejka drawer","4","BOXES-Loaded in Truck 06/17/2022 02:40 PM","Jun 20,2022","223.84","Payment Needed"
"Tri-Cities/Spokane Truck","537","Premier Woodworks LLC","90 A W Canal Dr., Kennewick, WA 99336","78531","fin-cottonwood drawer","3","BOXES-Loaded in Truck 06/24/2022 01:14 PM","Jun 27,2022","361.97","Payment Needed"
"Tri-Cities/Spokane Truck","537","Premier Woodworks LLC","90 A W Canal Dr., Kennewick, WA 99336","78939","fin-GCH Duarte drawers","40","none","Jul 20,2022","3,386.23","Ship Order"
"Tri-Cities/Spokane Truck","956","Cabinetry & Designs by Don LLC","1605 TURNER ST, Richland, WA 99354","78221","fin-Snuggs drawer","3","BOXES-Loaded in Truck 06/17/2022 02:40 PM","Jun 20,2022","233.37","Payment Needed"
"Tri-Cities/Spokane Truck","956","Cabinetry & Designs by Don LLC","1605 Turner St., RICHLAND, WA 99354","79192","fin-snuggs redo drawer","4","BOXES-Loaded in Truck 07/08/2022 02:01 PM","Jul 11,2022","275.53","Payment Needed"
"Tri-Cities/Spokane Truck","672","Legacy Mill & Cabinet NW LLC","106010 E Wiser Pkwy, STE C, Kennewick, WA 99338","78798","Martin Remake","2","DOORS-Loaded in Truck 07/08/2022 01:57 PM","Jul 11,2022","92.80","Payment Needed"
"Tri-Cities/Spokane Truck","1058","Jay Miller Design","1301 Thayer Dr, Richland, WA 99354","79499","hAGERDORN (79255) paint","1","PS-Finish Shipped 07/08/2022 02:28 PM","Jul 18,2022","76.37","Payment Needed"
"Tri-Cities/Spokane Truck","1058","Jay Miller Design","1301 Thayer Dr, Richland, WA 99354","79241","FIN-Kristie painted","44","none","Aug 01,2022","4,611.68","Ship Order"
